Unnamed: 0,words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,is_error,word_key
788,in,246,721,40,25,3,266.0,733.5,0.0173370319001386,0.0210526315789473,0,20b0b93a-17ba-40ec-8ea7-8bc6fe9c0c33
789,the,311,722,61,24,3,341.5,734.0,0.0166435506241331,0.0321052631578947,0,6f05a5f4-252f-4e97-970c-943392880e5e
790,2013,398,725,83,21,3,439.5,735.5,0.0145631067961165,0.0436842105263157,0,05c0649f-fceb-481e-b79a-ef7d6575c2e4
791,Australian,506,721,220,25,3,616.0,733.5,0.0173370319001386,0.1157894736842105,0,a1a496fc-2954-47b5-a1c5-7161c48127f3
792,"Open,",749,725,101,27,3,799.5,738.5,0.0187239944521497,0.0531578947368421,0,72ca8193-a38a-4e89-941d-466419a38f74
793,she,883,722,61,24,3,913.5,734.0,0.0166435506241331,0.0321052631578947,0,f78b74fc-5686-4130-85ca-69ad0b190eb1
794,had,969,722,65,24,3,1001.5,734.0,0.0166435506241331,0.0342105263157894,0,87a1d3cc-d06c-4b08-99ea-72f4db3f8755
795,a,1058,729,19,17,3,1067.5,737.5,0.0117891816920943,0.01,0,d90240f3-4ce9-462f-a06d-4c1a6d435de6
796,peak,1100,722,87,30,3,1143.5,737.0,0.0208044382801664,0.0457894736842105,0,9cfbaff3-ca10-4ee2-9f4b-5602341f5dd1
797,serve,1213,728,105,18,3,1265.5,737.0,0.0124826629680998,0.0552631578947368,0,3824f7e7-0c29-49ae-8387-f506930c9659
798,speed,1345,722,107,30,3,1398.5,737.0,0.0208044382801664,0.0563157894736842,0,59aa5dc8-7673-4ed7-9be0-6d1809cd2a05
799,of,1476,723,39,23,3,1495.5,734.5,0.0159500693481276,0.0205263157894736,0,26fd4598-b7f2-43e4-a837-e0278f872b22
800,128.6,1543,725,104,21,3,1595.0,735.5,0.0145631067961165,0.0547368421052631,0,674d595f-b621-4300-a29b-88c05b053bfd
801,mph,1672,722,66,30,3,1705.0,737.0,0.0208044382801664,0.0347368421052631,0,abf6d63e-f91a-4c74-9728-ee5736384108
802,(207.0,1770,722,119,27,3,1829.5,735.5,0.0187239944521497,0.0626315789473684,0,6e9c32cc-f014-49f8-8ad7-a2705cf77b92
803,km/h),1,811,99,29,3,50.5,825.5,0.0201109570041608,0.0521052631578947,0,3da0bf01-29bb-4ab5-a64f-fe3a96de7301
804,which,132,811,110,25,3,187.0,823.5,0.0173370319001386,0.0578947368421052,0,b6e022cc-5f6f-4ed9-a956-d53659e6400a
805,is,268,811,38,25,3,287.0,823.5,0.0173370319001386,0.02,0,418ee551-d80a-46eb-880d-54115c8e14f6
806,the,333,812,61,24,3,363.5,824.0,0.0166435506241331,0.0321052631578947,0,ed93c27e-f8da-49eb-b051-3680ed72366f
807,third,421,811,107,25,3,474.5,823.5,0.0173370319001386,0.0563157894736842,0,82b385a5-1798-40d8-9681-a8c8288f6db6
808,fastest,553,813,149,23,3,627.5,824.5,0.0159500693481276,0.0784210526315789,0,6dd6eff4-715b-4a9a-b003-0b30e4455a5f
809,all-time,728,811,172,25,3,814.0,823.5,0.0173370319001386,0.0905263157894736,0,27bf1f84-32e9-4a67-bdfc-4aa808105bfd
810,among,926,819,108,23,3,980.0,830.5,0.0159500693481276,0.0568421052631578,0,a4c2f338-55bc-4538-b976-dd8cedc717f0
811,female,1059,812,127,24,3,1122.5,824.0,0.0166435506241331,0.0668421052631579,0,ba4b5c5c-87e1-44a8-b84e-21b03e69cbd8
812,players,1210,812,152,30,3,1286.0,827.0,0.0208044382801664,0.08,0,d08519bf-68a7-4152-ad4a-8a51e024f22f
813,(only,1396,812,99,29,3,1445.5,826.5,0.0201109570041608,0.0521052631578947,0,6fd4c36a-a3d5-4d28-af43-ce1209931209
814,Venus's,1518,815,152,21,3,1594.0,825.5,0.0145631067961165,0.08,0,96a62832-276f-4350-9dca-3043d3ff5c31
815,129,1697,815,60,21,3,1727.0,825.5,0.0145631067961165,0.031578947368421,0,748cc024-125f-4b15-adf7-134720f5aef6
816,mph,1782,812,66,30,3,1815.0,827.0,0.0208044382801664,0.0347368421052631,0,5e87b63a-4415-4e62-8eb6-6db18c5840c1
817,and,2,902,64,24,3,34.0,914.0,0.0166435506241331,0.0336842105263157,0,d760ff95-bc07-46ca-ba0e-3c6144476664
818,Sabine,90,901,128,25,3,154.0,913.5,0.0173370319001386,0.0673684210526315,0,0ba27e4c-1607-4af3-80b1-410e7770cdec
819,Lisicki's,244,901,194,25,3,341.0,913.5,0.0173370319001386,0.1021052631578947,0,e9732ea7-d605-4344-aa90-0b05650fc5a0
820,131,465,905,60,21,3,495.0,915.5,0.0145631067961165,0.031578947368421,0,424a1e3a-0383-46e4-9d1e-e98bc03bda58
821,mph,550,902,66,30,3,583.0,917.0,0.0208044382801664,0.0347368421052631,0,520ac66d-2890-4935-b086-f073649ae6df
822,recorded,640,902,174,24,3,727.0,914.0,0.0166435506241331,0.091578947368421,0,111f34c9-cc61-418a-be9c-eb1a65d0d95a
823,speeds,839,902,127,30,3,902.5,917.0,0.0208044382801664,0.0668421052631579,0,b371455c-1144-40b5-b599-ca991e8025bf
824,are,992,909,62,17,3,1023.0,917.5,0.0117891816920943,0.0326315789473684,0,91aed7c7-19fc-4877-af5c-38a53cc3b048
825,faster).,1081,902,165,27,3,1163.5,915.5,0.0187239944521497,0.0868421052631579,0,38f16827-0876-4cfd-a4aa-5431cf81347a
826,What,1276,902,86,24,3,1319.0,914.0,0.0166435506241331,0.0452631578947368,0,685038d7-a09d-41f7-9f67-6bd9e4c38cb3
827,makes,1386,902,108,24,3,1440.0,914.0,0.0166435506241331,0.0568421052631578,0,a7cfc187-7654-4f34-b683-bd3306b4b87e
828,her,1519,902,62,24,3,1550.0,914.0,0.0166435506241331,0.0326315789473684,0,7ef2ae73-b181-4354-a3ba-2e436c9325f2
829,serve,1609,908,105,18,3,1661.5,917.0,0.0124826629680998,0.0552631578947368,0,3eab4717-5017-4c6e-8a93-1c97ec0095fe
830,even,1740,909,86,17,3,1783.0,917.5,0.0117891816920943,0.0452631578947368,0,eb5a2e80-8fb5-4c8f-9cd3-e848e890dfa7
831,more,0,999,86,17,3,43.0,1007.5,0.0117891816920943,0.0452631578947368,0,1f5ebead-fe90-4591-a2f7-99c27be1a4a3
832,deadly,111,992,130,29,3,176.0,1006.5,0.0201109570041608,0.0684210526315789,0,d298a5a7-8757-4fd8-844d-8ab4a23f6a09
833,is,268,991,38,25,3,287.0,1003.5,0.0173370319001386,0.02,0,41d802fa-4f94-472d-aa5a-cadfe71eac02
834,her,331,992,62,24,3,362.0,1004.0,0.0166435506241331,0.0326315789473684,0,46bd290c-a67a-4036-8e2a-6c3294aebc46
835,ball,418,992,85,24,3,460.5,1004.0,0.0166435506241331,0.0447368421052631,0,53d1c00b-d0dc-47e9-9795-94bba92c3df1
836,placement,528,992,196,30,3,626.0,1007.0,0.0208044382801664,0.1031578947368421,0,857e79bf-47b4-4739-923a-2f0c5844a557
837,and,750,992,64,24,3,782.0,1004.0,0.0166435506241331,0.0336842105263157,0,1f6d6077-5c8f-46c8-85ec-4ea33a686ba7
838,her,837,992,62,24,3,868.0,1004.0,0.0166435506241331,0.0326315789473684,0,5dc7990f-5314-415f-be3c-d99e6e0bde5e
839,ability,926,991,151,30,3,1001.5,1006.0,0.0208044382801664,0.0794736842105263,0,d920d6df-e34a-41d3-b320-34b5d78e7d65
840,to,1103,995,39,21,3,1122.5,1005.5,0.0145631067961165,0.0205263157894736,0,9e240c4a-10a6-4edb-8430-56c610251d88
841,consistently,1168,991,261,30,3,1298.5,1006.0,0.0208044382801664,0.1373684210526315,0,2be044b1-a0ad-4ab7-b226-7df86715c9a8
842,place,1452,992,108,30,3,1506.0,1007.0,0.0208044382801664,0.0568421052631578,0,a66c74c3-5c71-4619-bafd-4e279ae60ce1
843,powerful,1584,992,173,30,3,1670.5,1007.0,0.0208044382801664,0.0910526315789473,0,1b39fb76-257d-45b0-91b0-e418c7409e07
844,shots,1785,992,105,24,3,1837.5,1004.0,0.0166435506241331,0.0552631578947368,0,c6617c24-5dcd-49e0-8cfc-7644a5b3c974
845,with,0,1081,88,25,3,44.0,1093.5,0.0173370319001386,0.0463157894736842,0,2f456912-aae4-4946-ab4e-2d76a075acba
846,great,112,1085,106,27,3,165.0,1098.5,0.0187239944521497,0.0557894736842105,0,b4e9dc88-c0a0-4a6e-847a-664172591e1c
847,accuracy.,244,1089,188,22,3,338.0,1100.0,0.015256588072122,0.0989473684210526,0,0873d450-67a3-4acf-8758-bb41247f81b8
848,At,462,1085,42,21,3,483.0,1095.5,0.0145631067961165,0.0221052631578947,0,13932327-7ac7-41b3-9fd0-a5f323f04392
849,the,531,1082,61,24,3,561.5,1094.0,0.0166435506241331,0.0321052631578947,0,ffa3c760-640b-41d0-8e66-518b0e911f79
850,2012,618,1085,82,21,3,659.0,1095.5,0.0145631067961165,0.0431578947368421,0,7d763637-36b9-439f-bae5-165c9a525d47
851,Wimbledon,726,1081,198,25,3,825.0,1093.5,0.0173370319001386,0.1042105263157894,0,b92aac08-7b36-4672-86d3-bc570b3aaf57
852,"Championships,",948,1081,298,31,3,1097.0,1096.5,0.0214979195561719,0.1568421052631579,0,0f2b138a-16d0-40a7-889b-6f0876fd230f
853,she,1279,1082,61,24,3,1309.5,1094.0,0.0166435506241331,0.0321052631578947,0,2203b328-3d98-4e37-ab9f-969fd8f19f24
854,hit,1365,1081,63,25,3,1396.5,1093.5,0.0173370319001386,0.0331578947368421,0,8c7b6bde-add7-4a76-96df-9dc4f15469c4
855,a,1454,1089,19,17,3,1463.5,1097.5,0.0117891816920943,0.01,0,e72dfa47-7812-4f7f-b069-24ced026eea4
856,women's,1496,1085,152,21,3,1572.0,1095.5,0.0145631067961165,0.08,0,661f9325-335b-4738-b040-a30f0d2d92c4
857,tournament,1675,1085,215,21,3,1782.5,1095.5,0.0145631067961165,0.1131578947368421,0,cc9d1653-b1ae-4ac9-9dbe-ee32f9c8c48e
858,record,2,1172,130,24,3,67.0,1184.0,0.0166435506241331,0.0684210526315789,0,313dfb15-4705-49d3-8fb7-0563929138a0
859,of,156,1173,39,23,3,175.5,1184.5,0.0159500693481276,0.0205263157894736,0,5616f531-f1ab-4e20-a60f-0e470a1f3585
860,102,223,1175,59,21,3,252.5,1185.5,0.0145631067961165,0.0310526315789473,0,ee3b8e12-c0e0-4707-955f-1da5cc3c3a34
861,aces,310,1178,84,18,3,352.0,1187.0,0.0124826629680998,0.0442105263157894,0,fef84f9d-adb7-4366-af23-1c42d6328c60
862,which,418,1171,110,25,3,473.0,1183.5,0.0173370319001386,0.0578947368421052,0,61de21e7-ac92-45b9-bcc8-39779f0a6447
863,was,550,1178,64,18,3,582.0,1187.0,0.0124826629680998,0.0336842105263157,0,dab68cef-cff5-432b-ba84-5780cd5d0212
864,more,638,1179,86,17,3,681.0,1187.5,0.0117891816920943,0.0452631578947368,0,402cdfbb-5f43-4807-9f06-524ec0a92000
865,than,751,1172,85,24,3,793.5,1184.0,0.0166435506241331,0.0447368421052631,0,5b789014-a0c5-407f-a597-63945c27285d
866,any,860,1179,63,22,3,891.5,1190.0,0.015256588072122,0.0331578947368421,0,27d852da-fe91-4c54-b276-36599afd26e1
867,of,948,1173,39,23,3,967.5,1184.5,0.0159500693481276,0.0205263157894736,0,86d2ba58-a1b4-4172-9b68-c215130f412b
868,the,1015,1172,61,24,3,1045.5,1184.0,0.0166435506241331,0.0321052631578947,0,476d385a-02b3-4602-8015-143c7d58b0a6
869,men,1100,1179,66,17,3,1133.0,1187.5,0.0117891816920943,0.0347368421052631,0,63fafa9b-15bf-485b-b335-c7fb839113ca
870,hit,1189,1171,63,25,3,1220.5,1183.5,0.0173370319001386,0.0331578947368421,0,0fc98338-c260-4597-9330-274d6648cbd8
871,during,1277,1171,131,31,3,1342.5,1186.5,0.0214979195561719,0.0689473684210526,0,fca66aca-c250-4460-b8a4-10dee967180b
872,the,1433,1172,61,24,3,1463.5,1184.0,0.0166435506241331,0.0321052631578947,0,6df67131-612e-468f-a7b3-73e6a5150028
873,two,1521,1175,61,21,3,1551.5,1185.5,0.0145631067961165,0.0321052631578947,0,d6b68a30-2010-46d8-bc71-4ba5d4b90d92
874,weeks.,1606,1172,124,24,3,1668.0,1184.0,0.0166435506241331,0.0652631578947368,0,81e76d84-b4ff-42a9-a314-98340e434969
875,Williams,0,1261,174,25,3,87.0,1273.5,0.0173370319001386,0.091578947368421,0,a69c0b9a-2a71-4100-9d8f-92f35980ca8a
876,also,200,1262,84,24,3,242.0,1274.0,0.0166435506241331,0.0442105263157894,0,3a10e034-3da1-440f-be27-732e1c7827e5
877,possesses,308,1268,196,24,3,406.0,1280.0,0.0166435506241331,0.1031578947368421,0,9a455d33-ddac-4e36-a5e7-1139d7023ae8
878,a,530,1269,19,17,3,539.5,1277.5,0.0117891816920943,0.01,0,775adafa-07f2-4354-9e00-4397835d18a3
879,very,572,1269,87,22,3,615.5,1280.0,0.015256588072122,0.0457894736842105,0,1c1e33cc-5b53-494a-b114-6230ca682d00
880,solid,685,1261,107,25,3,738.5,1273.5,0.0173370319001386,0.0563157894736842,0,0a20406b-df31-4e47-9ffe-17daee946814
881,and,816,1262,64,24,3,848.0,1274.0,0.0166435506241331,0.0336842105263157,0,bf985473-59ee-407e-9143-ac995898cc15
882,powerful,902,1262,173,30,3,988.5,1277.0,0.0208044382801664,0.0910526315789473,0,f3431619-1356-4305-8cfa-feaaa77c0e50
883,overhead.,1102,1262,188,24,3,1196.0,1274.0,0.0166435506241331,0.0989473684210526,0,2a5d75bb-f684-451c-bf27-b5d602fdfaf2
884,Although,66,1352,176,30,3,154.0,1367.0,0.0208044382801664,0.0926315789473684,0,9441eac8-5c6a-49b9-ac81-014a76fbaa95
885,many,264,1359,87,22,3,307.5,1370.0,0.015256588072122,0.0457894736842105,0,21a89a74-e756-4b33-86eb-8c9762066162
886,think,377,1351,106,25,3,430.0,1363.5,0.0173370319001386,0.0557894736842105,0,9f6300b3-235a-45b4-9c7b-b4772aaf76a2
887,of,508,1353,39,23,3,527.5,1364.5,0.0159500693481276,0.0205263157894736,0,b825f4a9-06d9-4062-bd74-e854b0f89acf
888,Williams,572,1351,174,25,3,659.0,1363.5,0.0173370319001386,0.091578947368421,0,e60dfcc9-2ae5-4c0d-b776-ad05ac44ff85
889,as,772,1358,40,18,3,792.0,1367.0,0.0124826629680998,0.0210526315789473,0,95c9a252-63e0-4d17-97d3-84a6de85a42b
890,only,838,1352,85,29,3,880.5,1366.5,0.0201109570041608,0.0447368421052631,0,3d72a204-7a6b-4a1e-92be-caa9600f008b
891,an,948,1359,42,17,3,969.0,1367.5,0.0117891816920943,0.0221052631578947,0,4fc2851e-66a6-4d9e-8c96-5c47bc1e61a0
892,offensive,1014,1351,194,25,3,1111.0,1363.5,0.0173370319001386,0.1021052631578947,0,8e8c9e1d-d2d1-4f9e-be0d-8c42584e6772
893,"player,",1232,1352,146,30,3,1305.0,1367.0,0.0208044382801664,0.0768421052631578,0,fc9a4c16-1919-43c9-9c50-a17f1e00461a
894,she,1411,1352,61,24,3,1441.5,1364.0,0.0166435506241331,0.0321052631578947,0,28f624db-6c19-4c4b-9ba4-e61bc7f424bc
895,also,1498,1352,84,24,3,1540.0,1364.0,0.0166435506241331,0.0442105263157894,0,8f68ef21-5d18-4d78-a3ef-02d48fc94442
896,plays,1606,1352,108,30,3,1660.0,1367.0,0.0208044382801664,0.0568421052631578,0,e973abe1-5057-4440-8ccd-8c647c9c5364
897,a,1740,1359,19,17,3,1749.5,1367.5,0.0117891816920943,0.01,0,29a493bf-6218-4d92-ad08-52f0d3dd1011
898,strong,3,4,129,27,4,67.5,17.5,0.0187239944521497,0.0678947368421052,0,3505c3a4-f303-44a8-ad27-777eba892840
899,defensive,155,0,195,25,4,252.5,12.5,0.0173370319001386,0.1026315789473684,0,db09e9b0-bbca-401b-8119-5707a1b58da6
900,game.,376,8,100,23,4,426.0,19.5,0.0159500693481276,0.0526315789473684,0,e07d42f2-30a4-4518-9243-2f719e9635ee
901,She,508,1,62,24,4,539.0,13.0,0.0166435506241331,0.0326315789473684,0,169d68c2-51be-4fbb-8e2e-195cd36dbf19
902,has,595,1,63,24,4,626.5,13.0,0.0166435506241331,0.0331578947368421,0,83aae064-f367-49e0-b9d0-52bbfdbb7bbd
903,stated,685,1,129,24,4,749.5,13.0,0.0166435506241331,0.0678947368421052,0,81f569f3-f696-441f-b0d7-65d3d1981fff
904,that,839,1,83,24,4,880.5,13.0,0.0166435506241331,0.0436842105263157,0,265c1dcc-e3b8-4b88-82b1-16a29783d812
905,her,947,1,62,24,4,978.0,13.0,0.0166435506241331,0.0326315789473684,0,27097683-2dcc-4cf0-87fd-a012947e79d7
906,favorite,1037,0,171,25,4,1122.5,12.5,0.0173370319001386,0.09,0,0580d49a-6d26-418d-9007-77a1e5347a17
907,surface,1235,2,149,23,4,1309.5,13.5,0.0159500693481276,0.0784210526315789,0,f592c00a-338e-433e-8720-0e44e6341501
908,is,1412,0,38,25,4,1431.0,12.5,0.0173370319001386,0.02,0,822428c5-957b-4ed5-b8ba-45b1f8a0fa04
909,clay,1476,1,85,29,4,1518.5,15.5,0.0201109570041608,0.0447368421052631,0,c1293412-5189-4889-936b-e80500683139
910,because,1584,1,152,24,4,1660.0,13.0,0.0166435506241331,0.08,0,6f5d1a21-8951-4666-8701-b94d60973e0a
911,it,1764,0,38,25,4,1783.0,12.5,0.0173370319001386,0.02,0,67c173f5-ec42-456b-b791-ac2aa3f3cb6f
912,gives,2,90,106,31,4,55.0,105.5,0.0214979195561719,0.0557894736842105,0,65f00ccc-120c-47ea-8023-fc868cdb8171
913,her,133,91,62,24,4,164.0,103.0,0.0166435506241331,0.0326315789473684,0,d88e0845-8284-4939-ac69-370a3c149e0d
914,extra,222,94,107,21,4,275.5,104.5,0.0145631067961165,0.0563157894736842,0,6254cf24-aeb6-43a6-b687-25f59624c7dc
915,time,355,90,83,25,4,396.5,102.5,0.0173370319001386,0.0436842105263157,0,bf7346d9-1b5f-4ff1-95d8-3081cb8ca7fc
916,to,465,94,39,21,4,484.5,104.5,0.0145631067961165,0.0205263157894736,0,b3926353-e081-4a68-b2e8-e6628c1044ed
917,set,531,94,61,21,4,561.5,104.5,0.0145631067961165,0.0321052631578947,0,04050148-adb4-43ad-843a-8fa8ed3bb0aa
918,up,617,98,42,23,4,638.0,109.5,0.0159500693481276,0.0221052631578947,0,ff651b64-971c-41ef-9d91-faca245ff533
919,her,683,91,62,24,4,714.0,103.0,0.0166435506241331,0.0326315789473684,0,ee30455c-c9e3-491a-8847-08dc616f9783
920,shot.,773,91,99,24,4,822.5,103.0,0.0166435506241331,0.0521052631578947,0,3e8cf782-bc50-4592-8291-3fe177b79097
921,She,904,91,62,24,4,935.0,103.0,0.0166435506241331,0.0326315789473684,0,2c43b8f2-15c9-4d28-9de0-5b6c8de8e55d
922,has,991,91,63,24,4,1022.5,103.0,0.0166435506241331,0.0331578947368421,0,469968fe-3e73-4ab6-bb84-155dccad6308
923,won,1078,98,66,17,4,1111.0,106.5,0.0117891816920943,0.0347368421052631,0,e1546d48-d0a4-478c-858a-8adb3a690d5a
924,three,1169,91,105,24,4,1221.5,103.0,0.0166435506241331,0.0552631578947368,0,26d4cc58-4a75-4193-9abf-ff7d29f9846b
925,Grand,1299,91,109,24,4,1353.5,103.0,0.0166435506241331,0.0573684210526315,0,c61b3f78-a9ab-4f70-a668-3f4f199698c4
926,Slam,1432,91,86,24,4,1475.0,103.0,0.0166435506241331,0.0452631578947368,0,c82be20a-3cb0-462b-a503-6fa5804b9418
927,singles,1543,90,149,31,4,1617.5,105.5,0.0214979195561719,0.0784210526315789,0,578805a8-550b-4628-8f13-307d9ef25103
928,titles,1719,90,127,25,4,1782.5,102.5,0.0173370319001386,0.0668421052631579,0,ad54f52e-82a9-4f19-8e3f-71b8a4079bf9
929,after,2,182,105,23,4,54.5,193.5,0.0159500693481276,0.0552631578947368,0,3794efc6-5c33-475c-99d2-73bd330a32f4
930,saving,135,180,129,31,4,199.5,195.5,0.0214979195561719,0.0678947368421052,0,3485f4d4-6649-4652-840a-78d07451d64e
931,match,286,181,110,24,4,341.0,193.0,0.0166435506241331,0.0578947368421052,0,306cfb11-e463-48c8-8dab-1697053ae851
932,"points,",418,180,146,31,4,491.0,195.5,0.0214979195561719,0.0768421052631578,0,899493b0-a209-41b0-82c8-ffe76f937fa5
933,(2003,604,181,97,27,4,652.5,194.5,0.0187239944521497,0.0510526315789473,0,c55a3868-88b3-4d2e-a732-2d316942219d
934,Australian,726,180,220,25,4,836.0,192.5,0.0173370319001386,0.1157894736842105,0,b4b15022-b129-4c91-9abb-7f6578c3e7b6
935,Open,969,184,87,27,4,1012.5,197.5,0.0187239944521497,0.0457894736842105,0,5fa3bb2b-0a3a-4523-bb2b-9c51b128cc86
936,versus,1078,187,130,18,4,1143.0,196.0,0.0124826629680998,0.0684210526315789,0,257bbc08-8136-422a-90ee-9a43a51cc688
937,Kim,1233,180,65,25,4,1265.5,192.5,0.0173370319001386,0.0342105263157894,0,afdfb1d4-7390-4836-b449-05a830e0b9b9
938,"Clijsters,",1322,180,210,31,4,1427.0,195.5,0.0214979195561719,0.1105263157894736,0,780735e6-7a19-49ed-88c3-f2893ccf3cd6
939,2005,1564,184,83,21,4,1605.5,194.5,0.0145631067961165,0.0436842105263157,0,a274030a-1db0-45f5-801c-2b979a4043df
940,Australian,1672,180,220,25,4,1782.0,192.5,0.0173370319001386,0.1157894736842105,0,cf058354-5bd9-4e18-84c2-5a917c2898d9
941,Open,1,274,87,27,4,44.5,287.5,0.0187239944521497,0.0457894736842105,0,1172fa25-2eb6-4834-aba7-9a3960f01139
942,versus,110,277,130,18,4,175.0,286.0,0.0124826629680998,0.0684210526315789,0,9cb9215a-fbbd-4122-b948-34db68e0802d
943,Maria,264,270,109,25,4,318.5,282.5,0.0173370319001386,0.0573684210526315,0,bc507503-1e23-440e-946e-527299076955
944,"Sharapova,",398,271,210,30,4,503.0,286.0,0.0208044382801664,0.1105263157894736,0,b6beacf9-941d-49ab-8df7-55b67fb82a42
945,and,640,271,64,24,4,672.0,283.0,0.0166435506241331,0.0336842105263157,0,5dab8762-659d-461f-8010-55e36a8fadd9
946,2009,728,274,83,21,4,769.5,284.5,0.0145631067961165,0.0436842105263157,0,814b6419-d891-44f1-bc77-5a3cb789fa7c
947,Wimbledon,836,270,198,25,4,935.0,282.5,0.0173370319001386,0.1042105263157894,0,7abe0ae6-bf1f-4cf5-b7ce-9393f99d01b2
948,versus,1056,277,130,18,4,1121.0,286.0,0.0124826629680998,0.0684210526315789,0,148db3a4-5e23-4ae9-87b3-2b0ddc8f0609
949,Elena,1212,271,107,24,4,1265.5,283.0,0.0166435506241331,0.0563157894736842,0,ea4ff800-8c26-481c-b17a-73b0f7cc6e38
950,"Dementieva),",1343,270,255,29,4,1470.5,284.5,0.0201109570041608,0.1342105263157894,0,1b034575-60ac-4e93-af8c-11db47e9a093
951,more,1628,278,86,17,4,1671.0,286.5,0.0117891816920943,0.0452631578947368,0,cb1152fc-442c-4f38-9d2b-3651c4e9953a
952,than,1741,271,85,24,4,1783.5,283.0,0.0166435506241331,0.0447368421052631,0,888f7fea-0a74-4d4c-995c-368b1e2361a7
953,any,2,368,63,22,4,33.5,379.0,0.015256588072122,0.0331578947368421,0,1fc74783-90ce-4a8b-b5a7-b703f2217578
954,other,90,361,105,24,4,142.5,373.0,0.0166435506241331,0.0552631578947368,0,bfc8f116-6858-4080-88ef-632520499048
955,player,220,361,129,30,4,284.5,376.0,0.0208044382801664,0.0678947368421052,0,aa4e6329-4f19-4132-8a21-3a1134e1934a
956,in,378,360,40,25,4,398.0,372.5,0.0173370319001386,0.0210526315789473,0,0d237363-e0f5-40c9-b7d6-78c1eb5645ff
957,"history,",441,360,167,30,4,524.5,375.0,0.0208044382801664,0.0878947368421052,0,048bf894-df44-4a40-bfef-eaf21380b7e5
958,male,638,361,86,24,4,681.0,373.0,0.0166435506241331,0.0452631578947368,0,15d85f96-c075-41dd-955d-f76d177da649
959,or,750,368,39,17,4,769.5,376.5,0.0117891816920943,0.0205263157894736,0,4d8ccec3-4282-4e95-a1df-40d537fde4e9
960,female.,817,361,143,24,4,888.5,373.0,0.0166435506241331,0.0752631578947368,0,4c0e0c68-8018-449f-bbb8-ceb19502467c
961,She,992,361,62,24,4,1023.0,373.0,0.0166435506241331,0.0326315789473684,0,0b3049ee-97e8-46c8-a864-616727ed8d2e
962,also,1080,361,84,24,4,1122.0,373.0,0.0166435506241331,0.0442105263157894,0,d44a06fb-d329-4008-a89e-468835dd12fd
963,came,1190,368,84,17,4,1232.0,376.5,0.0117891816920943,0.0442105263157894,0,938625a2-60a1-4b25-8113-1a5d4ef04b8d
964,back,1298,361,87,24,4,1341.5,373.0,0.0166435506241331,0.0457894736842105,0,cddf1293-4c72-490c-af1c-a4ead65c1ffa
965,from,1411,362,85,23,4,1453.5,373.5,0.0159500693481276,0.0447368421052631,0,570ae4ef-fc2e-4faa-a63a-614ee738a8c7
966,a,1520,368,19,17,4,1529.5,376.5,0.0117891816920943,0.01,0,49167abe-b5ae-4a43-8451-128175b3e8a5
967,3-5,1566,364,59,21,4,1595.5,374.5,0.0145631067961165,0.0310526315789473,0,b3b92a7a-2a37-4d50-9aa4-1ad5cb43bdf8
968,deficit,1651,360,151,25,4,1726.5,372.5,0.0173370319001386,0.0794736842105263,0,3805246c-a6f3-4d92-a226-26bd83c7143e
969,in,1830,360,40,25,4,1850.0,372.5,0.0173370319001386,0.0210526315789473,0,256456bf-4f4f-417c-89ff-8d226314fb20
970,the,3,451,61,24,4,33.5,463.0,0.0166435506241331,0.0321052631578947,0,af2052cc-89e6-4169-a5ce-1d3de8f58632
971,third,91,450,107,25,4,144.5,462.5,0.0173370319001386,0.0563157894736842,0,4c49a437-2719-466f-bc1b-fa2cdd512483
972,set,223,454,61,21,4,253.5,464.5,0.0145631067961165,0.0321052631578947,0,e7eb6368-d984-42af-af1c-c09d527128b3
973,against,310,450,150,31,4,385.0,465.5,0.0214979195561719,0.0789473684210526,0,63ff34b7-cb44-4cfa-b088-220071cf2612
974,Kim,485,450,65,25,4,517.5,462.5,0.0173370319001386,0.0342105263157894,0,3faf6f6e-738d-4121-8a18-df62c8d6a2a3
975,Clijsters,574,450,194,31,4,671.0,465.5,0.0214979195561719,0.1021052631578947,0,bfb4f232-f77d-40ca-bfb6-c41f1ad92c79
976,in,796,450,40,25,4,816.0,462.5,0.0173370319001386,0.0210526315789473,0,578bee67-66c4-4a2a-a826-fb8665e18840
977,the,861,451,61,24,4,891.5,463.0,0.0166435506241331,0.0321052631578947,0,83f9b779-7ae1-473f-b43e-a68def45cf8e
978,1999,949,454,82,21,4,990.0,464.5,0.0145631067961165,0.0431578947368421,0,5c6019ba-bdf4-4083-a219-3e67a8f3eeaa
979,US,1056,453,42,22,4,1077.0,464.0,0.015256588072122,0.0221052631578947,0,6e099eda-7f3a-4e82-afea-4c5f2947b59e
980,Open,1123,454,87,27,4,1166.5,467.5,0.0187239944521497,0.0457894736842105,0,6facff7e-2161-436f-ac7f-bdcc34f2b0ff
981,and,1234,451,64,24,4,1266.0,463.0,0.0166435506241331,0.0336842105263157,0,a948d42e-1277-4022-9c54-ab524ea90770
